PathBank ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0000859,Glycolysis,Metabolic,PW_C000414,Adenosine triphosphate,HMDB0000538,C00002,15422.0,DB00171,56-65-5,C10H16N5O13P3,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",ZKHQWZAMYRWXGA-KQYNXXCUSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001083,Glucose 6-phosphate,HMDB0001401,C00092,4170.0,,56-73-5,C6H13O9P,"{[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methoxy}phosphonic acid",OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1",NBSCHQHZLSJFNQ-GASJEMHNSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001034,Adenosine diphosphate,HMDB0001341,C00008,16761.0,,58-64-0,C10H15N5O10P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",XTWYTFMLZFPYCI-KQYNXXCUSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001851,α-D-Glucose,HMDB0003345,C00267,17925.0,,492-62-6,C6H12O6,"(2S,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1",WQZGKKKJIJFFOK-DVKNGEFBSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000395,β-D-Glucose,HMDB0000516,C00221,15903.0,,492-61-5,C6H12O6,"(2R,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1",WQZGKKKJIJFFOK-VFUOTHLCSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001906,β-D-Glucose 6-phosphate,HMDB0003498,C01172,17719.0,,,C6H13O9P,"{[(2R,3S,4S,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]methoxy}phosphonic acid",O[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1",NBSCHQHZLSJFNQ-VFUOTHLCSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000079,Fructose 6-phosphate,HMDB0000124,C00085,15946.0,,643-13-0,C6H13O9P,"{[(2R,3R,4S)-2,3,4,6-tetrahydroxy-5-oxohexyl]oxy}phosphonic acid",OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,"InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h4-7,9-11H,1-2H2,(H2,12,13,14)/t4-,5-,6-/m1/s1",GSXOAOHZAIYLCY-HSUXUTPPSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000833,"Fructose 1,6-bisphosphate",HMDB0001058,C00354,16905.0,,488-69-7,C6H14O12P2,"{[(2R,3S,4S,5R)-3,4,5-trihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]methoxy}phosphonic acid",O[C@H]1[C@H](O)[C@](O)(COP(O)(O)=O)O[C@@H]1COP(O)(O)=O,"InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/t3-,4-,5+,6+/m1/s1",RNBGYGVWRKECFJ-ZXXMMSQZSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000423,Magnesium,HMDB0000547,C00305,18420.0,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000869,D-Glyceraldehyde 3-phosphate,HMDB0001112,C00661,17138.0,DB02263,591-59-3,C3H7O6P,(2-hydroxy-3-oxopropoxy)phosphonic acid,OC(COP(O)(O)=O)C=O,"InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h1,3,5H,2H2,(H2,6,7,8)",LXJXRIRHZLFYRP-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001134,Dihydroxyacetone phosphate,HMDB0001473,C00111,16108.0,DB04326,57-04-5,C3H7O6P,(3-hydroxy-2-oxopropoxy)phosphonic acid,OCC(=O)COP(O)(O)=O,"InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h4H,1-2H2,(H2,6,7,8)",GNGACRATGGDKBX-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001207,Glucose 1-phosphate,HMDB0001586,C00103,16077.0,,59-56-3,C6H13O9P,"{[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid",OC[C@H]1OC(OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1",HXXFSFRBOHSIMQ-GASJEMHNSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001104,Phosphate,HMDB0001429,C00009,18367.0,,14265-44-2,O4P,phosphoric acid,[O-]P([O-])([O-])=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3",NBIIXXVUZAFLBC-UHFFFAOYSA-K
SMP0000859,Glycolysis,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0000859,Glycolysis,Metabolic,PW_C001441,Phosphoric acid,HMDB0002142,C00009,26078.0,,7664-38-2,H3O4P,phosphoric acid,OP(O)(O)=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)",NBIIXXVUZAFLBC-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000983,"Glyceric acid 1,3-biphosphate",HMDB0001270,C00236,,,1981-49-3,C3H8O10P2,{[(2R)-2-hydroxy-3-(phosphonooxy)propanoyl]oxy}phosphonic acid,OC(COP(O)(O)=O)C(=O)OP(O)(O)=O,"InChI=1S/C3H8O10P2/c4-2(1-12-14(6,7)8)3(5)13-15(9,10)11/h2,4H,1H2,(H2,6,7,8)(H2,9,10,11)",LJQLQCAXBUHEAZ-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000998,"2,3-Diphosphoglyceric acid",HMDB0001294,C01159,17720.0,,138-81-8,C3H8O10P2,"(2R)-2,3-bis(phosphonooxy)propanoic acid",OC(=O)[C@@H](COP(O)(O)=O)OP(O)(O)=O,"InChI=1S/C3H8O10P2/c4-3(5)2(13-15(9,10)11)1-12-14(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H2,9,10,11)/t2-/m1/s1",XOHUEYCVLUUEJJ-UWTATZPHSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000644,3-Phosphoglyceric acid,HMDB0000807,C00597,17050.0,,820-11-1,C3H7O7P,2-hydroxy-3-(phosphonooxy)propanoic acid,OC(COP(O)(O)=O)C(O)=O,"InChI=1S/C3H7O7P/c4-2(3(5)6)1-10-11(7,8)9/h2,4H,1H2,(H,5,6)(H2,7,8,9)",OSJPPGNTCRNQQC-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C001870,2-Phospho-D-glyceric acid,HMDB0003391,C00631,17835.0,DB01709,,C3H7O7P,(2R)-3-hydroxy-2-(phosphonooxy)propanoic acid,OC[C@@H](OP(O)(O)=O)C(O)=O,"InChI=1S/C3H7O7P/c4-1-2(3(5)6)10-11(7,8)9/h2,4H,1H2,(H,5,6)(H2,7,8,9)/t2-/m1/s1",GXIURPTVHJPJLF-UWTATZPHSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000180,Phosphoenolpyruvic acid,HMDB0000263,C00074,44897.0,DB01819,138-08-9,C3H5O6P,2-(phosphonooxy)prop-2-enoic acid,OC(=O)C(=C)OP(O)(O)=O,"InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)",DTBNBXWJWCWCIK-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000164,Pyruvic acid,HMDB0000243,C00022,32816.0,DB00119,127-17-3,C3H4O3,2-oxopropanoic acid,CC(=O)C(O)=O,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",LCTONWCANYUPML-UHFFFAOYSA-N
SMP0000859,Glycolysis,Metabolic,PW_C000457,Potassium,HMDB0000586,C00238,29103.0,DB01345,24203-36-9,K,potassium(1+) ion,[K+],InChI=1S/K/q+1,NPYPAHLBTDXSSS-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007818,PhosphoribosylformiminoAICAR-phosphate,HMDB0012277,C04896,,,,C15H25N5O15P2,"({5-[(E)-N'-(4-carbamoyl-1-{3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl}-1H-imidazol-5-yl)imidamido]-3,4-dihydroxyoxolan-2-yl}methoxy)phosphonic acid",NC(=O)C1=C(\N=C\NC2OC(COP(O)(O)=O)C(O)C2O)N(C=N1)C1OC(COP(O)(O)=O)C(O)C1O,"InChI=1S/C15H25N5O15P2/c16-12(25)7-13(17-3-18-14-10(23)8(21)5(34-14)1-32-36(26,27)28)20(4-19-7)15-11(24)9(22)6(35-15)2-33-37(29,30)31/h3-6,8-11,14-15,21-24H,1-2H2,(H2,16,25)(H,17,18)(H2,26,27,28)(H2,29,30,31)",QOUSHGMTBIIAHR-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000190,Phosphoribosyl pyrophosphate,HMDB0000280,C00119,17111.0,DB01632,7540-64-9,C5H13O14P3,"[({[(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]oxy}(hydroxy)phosphoryl)oxy]phosphonic acid",O[C@H]1[C@@H](O)[C@@H](O[P@](O)(=O)OP(O)(O)=O)O[C@@H]1COP(O)(O)=O,"InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1",PQGCEDQWHSBAJP-TXICZTDVSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000414,Adenosine triphosphate,HMDB0000538,C00002,15422.0,DB00171,56-65-5,C10H16N5O13P3,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",ZKHQWZAMYRWXGA-KQYNXXCUSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000170,Pyrophosphate,HMDB0000250,C00013,18361.0,DB04160,14000-31-8,O7P2,(phosphonooxy)phosphonic acid,[O-]P([O-])(=O)OP([O-])([O-])=O,"InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)/p-4",XPPKVPWEQAFLFU-UHFFFAOYSA-J
SMP0002429,Histidine Metabolism,Metabolic,PW_C042660,1-(5-phosphoribosyl)-ATP,,,,,,C15H25N5O20P4,"({[({[(2R,3S,4R,5R)-5-{1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]-6-imino-6,9-dihydro-1H-purin-9-yl}-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN([C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C2=N,"InChI=1S/C15H25N5O20P4/c16-12-7-13(18-4-19(12)14-10(23)8(21)5(37-14)1-35-41(25,26)27)20(3-17-7)15-11(24)9(22)6(38-15)2-36-43(31,32)40-44(33,34)39-42(28,29)30/h3-6,8-11,14-16,21-24H,1-2H2,(H,31,32)(H,33,34)(H2,25,26,27)(H2,28,29,30)/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1",RKNHJBVBFHDXGR-KEOHHSTQSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007817,Phosphoribosyl-AMP,HMDB0012276,,,,,C15H23N5O14P2,"{[(2R,3S,4R,5R)-5-{1-[(2S,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]-6-imino-6,9-dihydro-1H-purin-9-yl}-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid",O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN([C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C2=N,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-4-19(12)14-10(23)8(21)5(33-14)1-31-35(25,26)27)20(3-17-7)15-11(24)9(22)6(34-15)2-32-36(28,29)30/h3-6,8-11,14-16,21-24H,1-2H2,(H2,25,26,27)(H2,28,29,30)/t5-,6-,8-,9-,10-,11-,14+,15-/m1/s1",RTQMRTSPTLIIHM-ZTRAZTMKSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007819,Phosphoribulosylformimino-AICAR-P,HMDB0012278,C04916,,,,C15H25N5O15P2,"{[(2R,3R)-5-[(E)-N'-{4-carbamoyl-1-[(2S,3S,4R,5S)-3,4-dihydroxy-5-[(phosphonooxy)methyl]oxolan-2-yl]-1H-imidazol-5-yl}methenimidamido]-2,3-dihydroxy-4-oxopentyl]oxy}phosphonic acid",O[C@H](COP(=O)(O)O)[C@@H](O)C(=O)CN\C=N\C1=C(C(=O)N)N=CN1[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,"InChI=1S/C15H25N5O15P2/c16-13(26)9-14(18-4-17-1-6(21)10(23)7(22)2-33-36(27,28)29)20(5-19-9)15-12(25)11(24)8(35-15)3-34-37(30,31)32/h4-5,7-8,10-12,15,22-25H,1-3H2,(H2,16,26)(H,17,18)(H2,27,28,29)(H2,30,31,32)/t7-,8+,10+,11+,12+,15+/m1/s1",BLKFNHOCHNCLII-IIZOACFYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000500,L-Glutamine,HMDB0000641,C00064,18050.0,DB00130,56-85-9,C5H10N2O3,(2S)-2-amino-4-carbamoylbutanoic acid,N[C@@H](CCC(N)=O)C(O)=O,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",ZDXPYRJPNDTMRX-VKHMYHEASA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000095,L-Glutamic acid,HMDB0000148,C00025,16015.0,DB00142,56-86-0,C5H9NO4,(2S)-2-aminopentanedioic acid,N[C@@H](CCC(O)=O)C(O)=O,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",WHUUTDBJXJRKMK-VKHMYHEASA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C001168,AICAR,HMDB0001517,C04677,18406.0,DB01700,3031-94-5,C9H15N4O8P,"{[(2R,3S,4R,5R)-5-(5-amino-4-carbamoyl-1H-imidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid",NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)/t3-,5-,6-,9-/m1/s1",NOTGFIUVDGNKRI-UUOKFMHZSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007755,D-Erythro-imidazole-glycerol-phosphate,HMDB0012208,C04666,17805.0,,36244-87-8,C6H11N2O6P,"[(2R,3S)-2,3-dihydroxy-3-(1H-imidazol-4-yl)propoxy]phosphonic acid",O[C@H](COP(O)(O)=O)[C@@H](O)C1=CNC=N1,"InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1",HFYBTHCYPKEDQQ-RITPCOANSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007782,Imidazole acetol-phosphate,HMDB0012236,C01267,16426.0,,99979-59-6,C6H9N2O5P,[3-(1H-imidazol-4-yl)-2-oxopropoxy]phosphonic acid,OP(O)(=O)OCC(=O)CC1=CNC=N1,"InChI=1S/C6H9N2O5P/c9-6(3-13-14(10,11)12)1-5-2-7-4-8-5/h2,4H,1,3H2,(H,7,8)(H2,10,11,12)",YCFFMSOLUMRAMD-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000134,Oxoglutaric acid,HMDB0000208,C00026,30915.0,DB02926,328-50-7,C5H6O5,2-oxopentanedioic acid,OC(=O)CCC(=O)C(O)=O,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",KPGXRSRHYNQIFN-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C042594,L-histidinol phosphate,,,,,,C6H14N3O5P,(2S)-2-amino-3-(1H-imidazol-5-yl)propan-1-ol; phosphoric acid,OP(O)(O)=O.[H][C@@](N)(CO)CC1=CN=CN1,"InChI=1S/C6H11N3O.H3O4P/c7-5(3-10)1-6-2-8-4-9-6;1-5(2,3)4/h2,4-5,10H,1,3,7H2,(H,8,9);(H3,1,2,3,4)/t5-;/m0./s1",HUPYFQBEVBXQGZ-JEDNCBNOSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C001889,L-Histidinol,HMDB0003431,C00860,16255.0,,4836-52-6,C6H11N3O,(2S)-2-amino-3-(1H-imidazol-5-yl)propan-1-ol,N[C@H](CO)CC1=CN=CN1,"InChI=1S/C6H11N3O/c7-5(3-10)1-6-2-8-4-9-6/h2,4-5,10H,1,3,7H2,(H,8,9)/t5-/m0/s1",ZQISRDCJNBUVMM-YFKPBYRVSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0002429,Histidine Metabolism,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C007780,Histidinal,HMDB0012234,,,,23784-15-8,C6H9N3O,2-amino-3-(1H-imidazol-4-yl)propanal,NC(CC1=CNC=N1)C=O,"InChI=1S/C6H9N3O/c7-5(3-10)1-6-2-8-4-9-6/h2-5H,1,7H2,(H,8,9)",VYOIELONWKIZJS-UHFFFAOYSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C000116,L-Histidine,HMDB0000177,C00135,15971.0,DB00117,71-00-1,C6H9N3O2,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid,N[C@@H](CC1=CN=CN1)C(O)=O,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",HNDVDQJCIGZPNO-YFKPBYRVSA-N
SMP0002429,Histidine Metabolism,Metabolic,PW_C001104,Phosphate,HMDB0001429,C00009,18367.0,,14265-44-2,O4P,phosphoric acid,[O-]P([O-])([O-])=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3",NBIIXXVUZAFLBC-UHFFFAOYSA-K
SMP0002429,Histidine Metabolism,Metabolic,PW_C000693,Histamine,HMDB0000870,C00388,18295.0,,51-45-6,C5H9N3,2-(1H-imidazol-4-yl)ethan-1-amine,NCCC1=CNC=N1,"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)",NTYJJOPFIAHURM-UHFFFAOYSA-N
